식품코드,식품명,데이터구분코드,데이터구분명,식품기원코드,식품기원명,식품대분류코드,식품대분류명,대표식품코드,대표식품명,식품중분류코드,식품중분류명,식품소분류코드,식품소분류명,식품세분류코드,식품세분류명,유형명,영양성분제공단위량,에너지(kcal),수분(g),단백질(g),지방(g),회분(g),탄수화물(g),당류(g),식이섬유(g),칼슘(mg),철(mg),인(mg),칼륨(mg),나트륨(mg),비타민 A(μg RAE),레티놀(μg),베타카로틴(μg),티아민(mg),리보플라빈(mg),니아신(mg),비타민 C(mg),비타민 D(μg),콜레스테롤(mg),포화지방산(g),트랜스지방산(g),출처코드,출처명,1회분량,1회분량중량/부피,1일섭취횟수,섭취대상,식품중량/부피,품목제조신고번호,제조사명,수입업체명,유통업체명,수입여부,원산지국코드,원산지국명,데이터생성방법코드,데이터생성방법명,데이터생성일자,데이터기준일자
F103-001010000-2359,프리미엄 브레인 맥스,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,2400mg,40,,0.00,4.00,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,2캡슐,2400mg,1회,,72g,23US55212G1,US PHARMATECH INC,(주)이너네이쳐,해당없음,Y,840,미국,2,수집,2023-09-21,2025-12-30
F103-001010000-2358,프리미엄 브레인,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1500mg,18,,0.00,2.00,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1캡슐,1500mg,1회,,45g,23US52780G1,"ESSEL BIOPHARM, CORP",세움헬스케어,해당없음,Y,840,미국,2,수집,2023-09-12,2025-12-30
F102-016160000-0034,프리미엄 보라지유 감마리놀렌산,F,건강기능식품,1,건강기능식품,02,기능성 원료,02016,감마리놀렌산 함유 유지,0200016,감마리놀렌산 함유 유지,00,해당없음,00,해당없음,,1200mg,12,,0.00,1.20,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1캡슐,1200mg,1회,,216g,22CA51353G7,NATURAL LIFE NUTRITION INC.,(주)씨엔씨네추럴,해당없음,Y,124,캐나다,2,수집,2022-11-23,2025-12-30
F103-002020000-0557,프리미엄 버퍼드 비타민C 1000 트리플 콤보,F,건강기능식품,1,건강기능식품,03,복합,03002,복합제품류,0300002,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1700mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,1000.00,15.00,,,,1,식품의약품안전처,1정,1700mg,1회,,153g,23CA08759G9,PREMIUM NATURAL ONE PRODUCTS LTD.,주식회사 내츄럴홀딩스,해당없음,Y,124,캐나다,2,수집,2023-02-15,2025-12-30
F103-001010000-2357,프리미엄 밸런스콜 포르테,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1000mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1정,1000mg,1회,,50g,22US42903G4,US PHARMATECH INC,(주)이너네이쳐,해당없음,Y,840,미국,2,수집,2022-10-12,2025-12-30
F103-001010000-2356,프리미엄 바소 징코,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1400mg,0,,0.00,0.00,,0.00,,,,,,,10,,,,,,,,,,,,1,식품의약품안전처,1정,1400mg,1회,,84g,23US09996G6,BIO MAJOR PHARMTEC INC,휴바이오팜 주식회사,해당없음,Y,840,미국,2,수집,2023-02-21,2025-12-30
F103-001010000-2355,프리미엄 밀크씨슬+옥타코사놀,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1000mg,5,,0.00,0.50,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1캡슐,1000mg,1회,,60g,22CA00954G5,TN BIO INC,(주)에스엠홀푸드,해당없음,Y,124,캐나다,2,수집,2022-01-06,2025-12-30
F103-002020000-0556,프리미엄 미네랄 & 멀티비타민,F,건강기능식품,1,건강기능식품,03,복합,03002,복합제품류,0300002,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1445mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,24.000,24.000,,145.00,4.40,,,,1,식품의약품안전처,1캡슐,1445mg,1회,,130.05g,23CA33945G8,PRIME HEALTH LTD.,주식회사 오스코코리아,해당없음,Y,124,캐나다,2,수집,2023-06-15,2025-12-30
F103-002020000-0555,프리미엄 미네랄 & 맥스포물라,F,건강기능식품,1,건강기능식품,03,복합,03002,복합제품류,0300002,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1445mg,0,,0.00,0.00,,0.00,,,,,,,0,415,,,24.000,24.000,,145.00,4.40,,,,1,식품의약품안전처,1정,1445mg,1회,,130.05g,24CA00645G0,PRIME HEALTH LTD.,(주)세연코퍼레이션,해당없음,Y,124,캐나다,2,수집,2024-11-21,2025-12-30
F103-001010000-2354,프리미엄 뮤코다당 단백(콘드로이친)1200,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,2050mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1정,2050mg,1회,,123g,24US00901G2,US PHARMATECH NV INC.,주식회사코스모팜,해당없음,Y,840,미국,2,수집,2024-04-15,2025-12-30
F103-001010000-2353,프리미엄 뮤코다당 단백 콘드로이친 1200,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,2050mg,6,,1.00,0.00,,0.50,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1정,2050mg,1회,,123g,23US64255G4,MAISON PHARMTEC CORP.,(주)더블유에이치글로벌,해당없음,Y,840,미국,2,수집,2023-11-13,2025-12-30
F102-012120000-0005,프리미엄 메모 탑 골드,F,건강기능식품,1,건강기능식품,02,기능성 원료,02012,은행잎 추출물,0200012,은행잎 추출물,00,해당없음,00,해당없음,,1202mg,5,,0.00,0.80,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1캡슐,1202mg,1회,,72.12g,24US02796G7,US PHARMATECH NV INC.,(주)더블유에이치글로벌,해당없음,Y,840,미국,2,수집,2024-12-11,2025-12-30
F103-001010000-2352,프리미엄 메디맥스 플러스,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1300mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1캡슐,1300mg,1회,,78g,23US25214G4,"PHIL INTER PHARMA USA, INC.",아이비팜,해당없음,Y,840,미국,2,수집,2023-05-03,2025-12-30
F103-002020000-0553,프리미엄 메가로얄골드,F,건강기능식품,1,건강기능식품,03,복합,03002,복합제품류,0300002,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1350mg,8,,2.00,0.00,,0.00,,,,,,,0,,,,2.500,1.000,,50.00,,,,,1,식품의약품안전처,1정,1350mg,2회,,162g,22US45272G9,US PHARMATECH INC,주식회사코스모팜,해당없음,Y,840,미국,2,수집,2022-10-19,2025-12-30
F103-002020000-0554,프리미엄 메가로얄골드,F,건강기능식품,1,건강기능식품,03,복합,03002,복합제품류,0300002,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1600mg,8,,2.00,0.00,,0.00,,,,,,,0,,,,2.500,1.000,,50.00,,,,,1,식품의약품안전처,1정,1600mg,2회,,192g,23CA23294G7,PRIME HEALTH LTD.,주식회사코스모팜,해당없음,Y,124,캐나다,2,수집,2023-05-01,2025-12-30
F103-001010000-2351,프리미엄 메가럭스 알티지 오메가3 (60캡슐),F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1350mg,10,,0.00,1.00,,0.00,,,,,,,0,,,,,,,,25.00,,,,1,식품의약품안전처,1캡슐,1350mg,1회,,79.80g,22CA53979G0,PREMIUM NATURAL ONE PRODUCTS LTD.,메디 이에스아이,해당없음,Y,124,캐나다,2,수집,2022-12-06,2025-12-30
F103-001010000-2350,프리미엄 메가럭스 알티지 오메가3,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1350mg,10,,0.00,1.00,,0.00,,,,,,,0,,,,,,,,25.00,,,,1,식품의약품안전처,1캡슐,1350mg,1회,,81g,23US07180G8,NATURALWELL INC,메디 이에스아이,해당없음,Y,840,미국,2,수집,2023-02-07,2025-12-30
F103-002020000-0552,프리미엄 멀티비타민 & 미네랄 24,F,건강기능식품,1,건강기능식품,03,복합,03002,복합제품류,0300002,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1445mg,0,,0.00,0.00,,0.00,,,210,12.00,,,0,,,,1.200,1.400,,100.00,7.00,,,,1,식품의약품안전처,1정,1445mg,1회,,86.70g,20US27258G1,US PHARMATECH INC,주식회사 허니엘,해당없음,Y,840,미국,2,수집,2022-05-18,2025-12-30
F103-002020000-0551,프리미엄 멀티비타민 & 미네랄,F,건강기능식품,1,건강기능식품,03,복합,03002,복합제품류,0300002,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,4500mg,5,,0.00,0.00,,1.00,,,,,,,200,,,,1.100,1.400,,100.00,,,,,1,식품의약품안전처,1정,4500mg,1회,,90g,25DE00016G8,C. HEDENKAMP GMBH & CO. KG,(주)헬스하우스,해당없음,Y,276,독일,2,수집,2025-02-03,2025-12-30
F101-013130000-0039,프리미엄 맥스비오 10000,F,건강기능식품,1,건강기능식품,01,영양성분,01013,비오틴,0100013,비오틴,00,해당없음,00,해당없음,,750mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1정,750mg,1회,,45g,24CA00460G1,NUTRA BIO CANADA,(주)더블유에이치글로벌,해당없음,Y,124,캐나다,2,수집,2024-08-12,2025-12-30
F103-001010000-2349,프리미엄 맥스 rTG 오메가-3,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1330mg,10,,0.00,1.00,,0.00,,,,,,,0,,,,,,,,25.00,,,,1,식품의약품안전처,1캡슐,1330mg,1회,,119.70g,25CA00353G4,NUTRA BIO CANADA,주식회사 와이즈스타코리아,해당없음,Y,124,캐나다,2,수집,2025-07-03,2025-12-30
F103-001010000-2348,프리미엄 마이크로바이옴 포르테,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,500mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1캡슐,500mg,1회,,30g,25CA00541G3,PREMIUM NATURAL ONE PRODUCTS LTD.,마더네이처뉴트리션,해당없음,Y,124,캐나다,2,수집,2025-09-08,2025-12-30
F103-001010000-2347,프리미엄 마이크로바이옴 파워엑스,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,500mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1캡슐,500mg,1회,,30g,25CA00542G1,PREMIUM NATURAL ONE PRODUCTS LTD.,마더네이처뉴트리션,해당없음,Y,124,캐나다,2,수집,2025-09-08,2025-12-30
F103-001010000-2346,프리미엄 마그징코 골드,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1300mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1캡슐,1300mg,1회,,78g,22US24937G0,US PHARMATECH INC,(주)이너네이쳐,해당없음,Y,840,미국,2,수집,2022-06-20,2025-12-30
F103-001010000-2345,프리미엄 마그앤징코 컴플렉스,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1500mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,5.000,,,,,,,,1,식품의약품안전처,1캡슐,1500mg,1회,,90g,24US00054G6,ESSENTIAL PHARMACEUTICAL CORP,디엔피컴퍼니,해당없음,Y,840,미국,2,수집,2024-01-09,2025-12-30
F103-002020000-0550,프리미엄 마그네슘 컴플렉스,F,건강기능식품,1,건강기능식품,03,복합,03002,복합제품류,0300002,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,780mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,1.000,,,,10.00,,,,1,식품의약품안전처,1캡슐,780mg,1회,,70.20g,23CA27935G8,PRIME HEALTH LTD.,주식회사 오스코코리아,해당없음,Y,124,캐나다,2,수집,2023-05-18,2025-12-30
F103-002020000-0549,프리미엄 마그네슘 450 & B6,F,건강기능식품,1,건강기능식품,03,복합,03002,복합제품류,0300002,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1200mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1정,1200mg,1회,,216g,25CA00135G3,NATURAL LIFE NUTRITION INC.,주식회사 원삼메디,해당없음,Y,124,캐나다,2,수집,2025-03-12,2025-12-30
F101-016160000-0026,프리미엄 마그네슘,F,건강기능식품,1,건강기능식품,01,영양성분,01016,마그네슘,0100016,마그네슘,00,해당없음,00,해당없음,,1200mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1정,1200mg,1회,,108g,24CA00188G2,NATURAL LIFE NUTRITION INC.,블랙오닉스,해당없음,Y,124,캐나다,2,수집,2024-04-15,2025-12-30
F101-014140000-0065,프리미엄 리포좀 비타민C,F,건강기능식품,1,건강기능식품,01,영양성분,01014,비타민 C,0100014,비타민 C,00,해당없음,00,해당없음,,815mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,500.00,,,,,1,식품의약품안전처,1캡슐,815mg,1회,,48.90g,23CA65877G4,PRIME HEALTH LTD.,주식회사 오스코코리아,해당없음,Y,124,캐나다,2,수집,2023-11-20,2025-12-30
F103-002020000-0548,프리미엄 리포좀 비타민C,F,건강기능식품,1,건강기능식품,03,복합,03002,복합제품류,0300002,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1000mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,600.00,600.00,,,,1,식품의약품안전처,1정,1000mg,1회,,60g,24CA00452G0,NUTRA BIO CANADA,와이엠 팜,해당없음,Y,124,캐나다,2,수집,2024-08-08,2025-12-30
F103-002020000-0547,프리미엄 리포조말 비타민C 스페셜,F,건강기능식품,1,건강기능식품,03,복합,03002,복합제품류,0300002,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1000mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,600.00,10.00,,,,1,식품의약품안전처,1정,1000mg,1회,,60g,24CA00451G2,NUTRA BIO CANADA,(주)더블유에이치글로벌,해당없음,Y,124,캐나다,2,수집,2024-08-08,2025-12-30
F103-002020000-0546,프리미엄 리포조말 비타민C 1050 골드,F,건강기능식품,1,건강기능식품,03,복합,03002,복합제품류,0300002,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1320mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,1050.00,10.00,,,,1,식품의약품안전처,1정,1320mg,1회,,79.20g,25CA00103G5,NUTRA BIO CANADA,네이쳐스바이젠(주),해당없음,Y,124,캐나다,2,수집,2025-02-14,2025-12-30
F103-001010000-2344,프리미엄 리버헬스 에이드,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,20ml,5,,0.00,0.50,,0.00,,,,,,,16,,,,,20.000,,,,,,,1,식품의약품안전처,1병,20ml,1회,,600ml,23US11925G8,MAISON PHARMTEC CORP.,(주)동호팜,해당없음,Y,840,미국,2,수집,2023-03-06,2025-12-30
F103-001010000-2343,프리미엄 리버포유,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1300mg,9,,0.00,1.00,,0.00,,,,,,,0,,,,4.000,15.000,,,,,,,1,식품의약품안전처,1캡슐,1300mg,1회,,78g,25US00820G4,"PHIL INTER PHARMA USA, INC.",(주)헬시트레이드,해당없음,Y,840,미국,2,수집,2025-04-29,2025-12-30
F103-001010000-2342,프리미엄 리버파워400,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1300mg,0,,0.00,0.00,,0.00,,,,,,,0,700,,,15.000,18.000,,,,,,,1,식품의약품안전처,1캡슐,1300mg,1회,,78g,23US56833G8,US PHARMATECH INC,대성바이오,해당없음,Y,840,미국,2,수집,2023-10-05,2025-12-30
F103-001010000-2341,프리미엄 리버케어 골드,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1300mg,0,,0.00,0.00,,0.00,,,,,,,0,700,,,15.000,18.000,,,,,,,1,식품의약품안전처,1캡슐,1300mg,1회,,78g,22US58666G0,US PHARMATECH INC,메타(Meta)무역,해당없음,Y,840,미국,2,수집,2022-12-27,2025-12-30
F103-001010000-2340,프리미엄 리버진 포르테 450,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,20ml,5,,0.00,0.50,,0.00,,,,,,,16,,,,,20.000,,,,,,,1,식품의약품안전처,1병,20ml,1회,,600ml,23US16485G7,MAISON PHARMTEC CORP.,(주)보엔팜,해당없음,Y,840,미국,2,수집,2023-03-24,2025-12-30
F103-001010000-2339,프리미엄 리버진,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1250mg,5,,0.00,0.50,,0.00,,,,,,,0,,,,50.000,,,,,,,,1,식품의약품안전처,1캡슐,1250mg,1회,,75g,24US02385G6,LIFEBLOOM CORP.,제이앤제이(J&J)Holdings,해당없음,Y,840,미국,2,수집,2024-10-21,2025-12-30
F103-001010000-2338,프리미엄 리버씨슬 포르테,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1300mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,4.000,15.000,,,,,,,1,식품의약품안전처,1캡슐,1300mg,1회,,78g,24US01575G6,US PHARMATECH NV INC.,네이쳐스바이젠(주),해당없음,Y,840,미국,2,수집,2024-07-01,2025-12-30
F103-001010000-2337,프리미엄 리버시마린,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1300mg,5,,0.00,0.50,,0.00,,,,,,,16,,,,4.000,15.000,,,,,,,1,식품의약품안전처,1캡슐,1300mg,1회,,78g,22US26275G0,MAISON PHARMTEC CORP.,(주)보엔팜,해당없음,Y,840,미국,2,수집,2022-06-29,2025-12-30
F103-001010000-2336,프리미엄 리버맥스 포르테,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1300mg,5,,0.00,0.50,,0.00,,,,,,,16,,,,4.000,15.000,,,,,,,1,식품의약품안전처,1캡슐,1300mg,1회,,78g,22US57564G2,MAISON PHARMTEC CORP.,(주)그린파마,해당없음,Y,840,미국,2,수집,2023-08-11,2025-12-30
F103-001010000-2335,프리미엄 리버 포뮬러,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1200mg,5,,0.00,0.50,,0.00,,,,,,,0,,,,5.000,5.000,,,,,,,1,식품의약품안전처,1캡슐,1200mg,1회,,72g,23US67682G3,ESSENTIAL PHARMACEUTICAL CORP,디엔피컴퍼니,해당없음,Y,840,미국,2,수집,2023-12-12,2025-12-30
F103-001010000-2332,프리미엄 리버 존,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1450mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,4.000,15.000,,,,,,,1,식품의약품안전처,1정,1450mg,1회,,87g,24US01246G3,US PHARMATECH NV INC.,주식회사코스모팜,해당없음,Y,840,미국,2,수집,2024-05-21,2025-12-30
F103-001010000-2334,프리미엄 리버 존,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1450mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,4.000,15.000,,,,,,,1,식품의약품안전처,1정,1450mg,1회,,87g,23US07027G5,US PHARMATECH INC,주식회사코스모팜,해당없음,Y,840,미국,2,수집,2023-02-06,2025-12-30
F103-001010000-2333,프리미엄 리버 존,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1450mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,4.000,15.000,,,,,,,1,식품의약품안전처,1정,1450mg,1회,,87g,24US00242G5,US PHARMATECH INC,주식회사코스모팜,해당없음,Y,840,미국,2,수집,2024-02-05,2025-12-30
F103-001010000-2331,프리미엄 루테인 플러스 아스타잔틴,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,500mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1캡슐,500mg,1회,,45g,22CA00383G0,PREMIUM NATURAL ONE PRODUCTS LTD.,주식회사 내츄럴홀딩스,해당없음,Y,124,캐나다,2,수집,2022-01-03,2025-12-30
